cod pro;Razão Social;Nome Fantasia;ativo;Série do Fabricante;cod Produto;Descrição pro;Contrato;Setor;Responsável;Data Movimento;Num.OS;Observação;Envio / Retorno;Val Cobrado
2;YOU.ON ENERGIA S.A;YOU.ON;1944;PE0AVZQV;10315;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;4;YOU.ON ENERGIA S.A;;06/11/2023;654;;Envio;351,00
2;YOU.ON ENERGIA S.A;YOU.ON;2093;PE084P9Q;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;07/11/2023;665;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2094;PE0AADC9;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;*;07/11/2023;665;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2135;PE09R5DA;10231;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;17/11/2023;729;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2072;PE0AV8AD;10210;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;27/11/2023;754;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2053;PE0AV84F;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;08/01/2024;929;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2047;PE0AV81H;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;09/01/2024;931;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2072;PE0AV8AD;10210;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;29/01/2024;1011;;Retorno;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;F3GVKW3;001498;10313;NOTEBOOK DELL VOSTRO 3520 CORE I7 SSD 51;4;YOU.ON ENERGIA S.A;;29/01/2024;1023;;Envio;405,00
2;YOU.ON ENERGIA S.A;YOU.ON;2213;PE0AVZYT;10315;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;4;YOU.ON ENERGIA S.A;;31/01/2024;1046;;Envio;351,00
2;YOU.ON ENERGIA S.A;YOU.ON;1581;PE097ZK8;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;*;05/02/2024;1072;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1043;PE082R8Q;1040;NOTEBOOK LENOVO THINKPAD T14 RYZEN 7 G1;4;YOU.ON ENERGIA S.A;;06/02/2024;1085;;Envio;0,00
2;YOU.ON ENERGIA S.A;YOU.ON;1130;PE07Y2M2;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;*;06/02/2024;1089;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1167;PE07BXEB;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;*;06/02/2024;1089;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1144;PE09ENAT;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;16/02/2024;1126;;Retorno;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1246;PE09EP8X;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;16/02/2024;1126;;Retorno;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1043;PE082R8Q;1040;NOTEBOOK LENOVO THINKPAD T14 RYZEN 7 G1;4;YOU.ON ENERGIA S.A;;04/03/2024;1205;;Retorno;0,00
2;YOU.ON ENERGIA S.A;YOU.ON;2093;PE084P9Q;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;04/03/2024;1205;;Retorno;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2401;PE0BPPH9;10231;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;07/03/2024;1239;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1304;PE08Q049;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;*;15/03/2024;1292;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2452;DVWTW14;10338;NOTEBOOK DELL LATITUDE 5440 CORE I7 SSD;4;COM PROTECAO CONTRA ROUBO;;26/03/2024;1361;;Envio;697,00
2;YOU.ON ENERGIA S.A;YOU.ON;2452;DVWTW14;10338;NOTEBOOK DELL LATITUDE 5440 CORE I7 SSD;4;COM PROTECAO CONTRA ROUBO;;26/03/2024;0;;Retorno;697,00
2;YOU.ON ENERGIA S.A;YOU.ON;2452;DVWTW14;10338;NOTEBOOK DELL LATITUDE 5440 CORE I7 SSD;4;COM PROTECAO CONTRA ROUBO;;27/03/2024;0;;Envio;697,00
2;YOU.ON ENERGIA S.A;YOU.ON;2506;FTWTW14;10335;NOTEBOOK DELL LATITUDE 5440 CORE I7 SSD;4;COM PROTECAO CONTRA ROUBO;;04/04/2024;1423;;Envio;567,00
2;YOU.ON ENERGIA S.A;YOU.ON;1983;G70JGR3;10314;NOTEBOOK DELL LATITUDE 3420 CORE I7 SSD;4;YOU.ON ENERGIA S.A;;23/04/2024;1558;;Retorno;351,00
2;YOU.ON ENERGIA S.A;YOU.ON;2503;PE0C3A8M;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;23/04/2024;1554;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2505;PE0C39N0;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;23/04/2024;1554;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2867;PE0C3AB3;10210;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;08/05/2024;1622;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1799;PE0AW055;10315;NOTEBOOK LENOVO THINKPAD L14 CORE I7 SSD;4;YOU.ON ENERGIA S.A;;10/05/2024;1673;;Envio;351,00
2;YOU.ON ENERGIA S.A;YOU.ON;2615;PE0C39N5;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;10/05/2024;1684;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2614;PE0C32TR;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;20/05/2024;1765;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2626;PE0C39NE;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;20/05/2024;1765;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2629;PE0C3A62;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;20/05/2024;1765;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2620;PE0C33W1;1057;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;YOU.ON ENERGIA S.A;;12/06/2024;1960;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1243;PE09ENJV;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;*;21/06/2024;2053;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;1698;PE09ENCN;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;*;19/07/2024;2267;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;4561;PE0CPFVB;10349;NOTEBOOK LENOVO THINKPAD T14 G4 CORE I7;4;YOU.ON ENERGIA S.A;;22/08/2024;2546;;Envio;351,00
2;YOU.ON ENERGIA S.A;YOU.ON;1034;PE07BXEX;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;4;YOU.ON ENERGIA S.A;*;10/09/2024;2710;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;4324;PE0CJC65;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;4;YOU.ON ENERGIA S.A;;13/09/2024;2737;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;4328;PE0CJBXX;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;4;YOU.ON ENERGIA S.A;;13/09/2024;2737;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;2585;PE0C0GLN;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;4;YOU.ON ENERGIA S.A;;17/09/2024;2768;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;4310;PE0CJC8Z;10259;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;4;YOU.ON ENERGIA S.A;;17/09/2024;2768;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;4731;HHMS814;10338;NOTEBOOK DELL LATITUDE 5440 CORE I7 SSD;4;COM PROTECAO CONTRA ROUBO;;19/09/2024;2781;;Envio;697,00
2;YOU.ON ENERGIA S.A;YOU.ON;2868;PE0C3AHR;10247;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;BACKUP;;07/10/2024;2938;;Envio;0,00
2;YOU.ON ENERGIA S.A;YOU.ON;2868;PE0C3AHR;10247;NOTEBOOK LENOVO THINKPAD L14 G2 CORE I5;4;BACKUP;;08/10/2024;2956;;Retorno;0,00
2;YOU.ON ENERGIA S.A;YOU.ON;4546;JYFR044;10268;NOTEBOOK DELL LATITUDE 3440 CORE I7  SSD;4;YOU.ON ENERGIA S.A;;28/10/2024;3078;;Envio;405,00
2;YOU.ON ENERGIA S.A;YOU.ON;5448;SPE0DP8F0;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;4;COM PROTECAO CONTRA ROUBO;;12/03/2025;4206;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;5449;SPE0DP8J9;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;4;COM PROTECAO CONTRA ROUBO;;12/03/2025;4206;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;5456;SPE0DP8LR;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;4;COM PROTECAO CONTRA ROUBO;;12/03/2025;4206;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;5457;SPE0DP8MC;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;4;COM PROTECAO CONTRA ROUBO;;12/03/2025;4206;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;5458;SPE0DP8L2;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;4;COM PROTECAO CONTRA ROUBO;;12/03/2025;4206;;Envio;323,75
2;YOU.ON ENERGIA S.A;YOU.ON;5459;SPE0DP8NH;10282;NOTEBOOK LENOVO THINKBOOK 14 CORE I5 SSD;4;COM PROTECAO CONTRA ROUBO;;12/03/2025;4206;;Envio;323,75
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK012;SPE03NUWZ;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;10/06/2022;0;;Envio;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK013;PE03PGTA;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;10/06/2022;0;;Envio;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK014;SPE03PGUK;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;10/06/2022;0;;Envio;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK015;SPE03NXYY;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;10/06/2022;0;;Envio;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK016;PE03P5S1;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;10/06/2022;0;;Envio;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK020;SV301V94M;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;10/06/2022;0;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK021;SV301PR58;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;10/06/2022;0;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK026;SV301R0Z9;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;22/06/2022;0;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK024;SV301PR2Y;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;23/06/2022;0;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK025;PE03NXWS;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;23/06/2022;0;;Envio;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK55446;SV301R0CW;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;29/08/2022;0;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;1008;SV301V9VT;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;09/01/2023;0;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;1008;SV301V9VT;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;05/06/2023;105;;Retorno;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK012;SPE03NUWZ;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;05/06/2023;105;;Retorno;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK014;SPE03PGUK;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;05/06/2023;105;;Retorno;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK015;SPE03NXYY;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;05/06/2023;105;;Retorno;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK020;SV301V94M;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;05/06/2023;105;;Retorno;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK55446;SV301R0CW;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;05/06/2023;105;;Retorno;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK013;PE03PGTA;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;18/07/2023;251;;Retorno;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK016;PE03P5S1;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;18/07/2023;251;;Retorno;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK098;SV301V94B;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;09/01/2024;937;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;2258;VNA8WKFG;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;17/01/2024;971;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK025;PE03NXWS;2021;DESKTOP LENOVO THINKCENTRE M710Q CORE I5;1;;;26/02/2024;1204;;Retorno;110,00
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK098;SV301V94B;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;12/07/2024;2207;;Retorno;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;ARK098;SV301V94B;3051;MONITOR LCD LENOVO THINKVISION T23I-10 2;1;;;24/07/2024;2298;;Envio;44,60
3;360 STARTUP IMOBILIARIA LTDA;360 M2;2743;Y522HX5WC03041B;3068;MONITOR LCD SAMSUNG  TF45 24 POL - COM A;1;;;07/01/2025;3589;;Envio;44,60
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1169;PE09ENBN;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;*;28/12/2022;0;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1354;PE07BXFB;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;28/12/2022;0;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1358;PE07Y2LC;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;04/01/2023;0;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1090;PE0A78GY;1031;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I7;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;*;17/02/2023;0;;Envio;299,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1358;PE07Y2LC;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;01/03/2023;0;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1419;FVFHC22HQ6L8;1043;APPLE MACBOOK AIR 13 M1 SSD 512GB 8GB RA;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;*;01/03/2023;0;;Envio;623,42
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1236;PE09ENJT;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;06/03/2023;0;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1358;PE07Y2LC;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;23/05/2023;61;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1951;0A569QT700803A;10256;NOTEBOOK SAMSUNG NP550 CORE I5 SSD 256GB;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;21/08/2023;360;;Envio;0,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1951;0A569QT700803A;10256;NOTEBOOK SAMSUNG NP550 CORE I5 SSD 256GB;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;25/08/2023;427;;Retorno;0,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1208;PE09ENJM;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;25/09/2023;519;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1358;PE07Y2LC;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;23/11/2023;771;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2146;PE09R4PV;10232;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;7;;;19/12/2023;832;;Envio;0,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1370;PE07BXF1;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;09/01/2024;935;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2125;9HKT0N3;1023;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;25/01/2024;1007;;Envio;0,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2281;PE0BXG0D;1067;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;11/03/2024;1247;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1382;PE07D1BR;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;*;15/03/2024;1278;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1338;PE06S9M9;10212;NOTEBOOK LENOVO THINKPAD E14 G1 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;19/03/2024;1309;;Envio;0,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2170;PE06S9WP;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;19/03/2024;1308;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2125;9HKT0N3;1023;NOTEBOOK DELL LATITUDE 3420 CORE I5 SSD;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;25/03/2024;1336;;Retorno;0,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1382;PE07D1BR;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;*;04/04/2024;1413;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1214;PE09ENJ0;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;15/04/2024;1473;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1210;PE09ENJD;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;17/04/2024;0;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2146;PE09R4PV;10232;NOTEBOOK LENOVO THINKPAD T14 G2 CORE I5;7;;;18/04/2024;1488;;Retorno;0,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1354;PE07BXFB;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;22/04/2024;1459;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2281;PE0BXG0D;1067;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;23/04/2024;1481;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2556;PE0C0GM1;1067;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;23/04/2024;1481;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1169;PE09ENBN;1022;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;*;03/05/2024;0;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1210;PE09ENJD;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;12/06/2024;0;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1692;PE07CY2F;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;30/07/2024;2313;;Envio;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1692;PE07CY2F;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;30/08/2024;2623;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1090;PE0A78GY;1031;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I7;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;*;13/09/2024;2752;;Retorno;299,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1208;PE09ENJM;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;13/09/2024;2751;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1214;PE09ENJ0;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;13/09/2024;2755;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2170;PE06S9WP;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;13/09/2024;2754;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1236;PE09ENJT;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;30/09/2024;2910;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1370;PE07BXF1;1025;NOTEBOOK LENOVO THINKPAD E14 G2 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;30/09/2024;2939;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1419;FVFHC22HQ6L8;1043;APPLE MACBOOK AIR 13 M1 SSD 512GB 8GB RA;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;*;30/09/2024;2908;;Retorno;623,42
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;2556;PE0C0GM1;1067;NOTEBOOK LENOVO THINKPAD E14 G4 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;30/09/2024;2916;;Retorno;249,00
5;GUIAVET MARKETPLACE SERVICOS DE INTERNET;GUIA VET;1338;PE06S9M9;10212;NOTEBOOK LENOVO THINKPAD E14 G1 CORE I5;7;GUIAVET MARKETPLACE SERVICOS DE INTERNET;;02/10/2024;2913;;Retorno;0,00
7;ACECO TI LTDA.;ACECO TI LTDA.;502;BRJ823S6V7;7021;WORK HP Z440 XEON SSD 256GB + 1TB SATA 3;8;ACECO TI LTDA.;*;26/06/2022;0;;Envio;1.300,00
7;ACECO TI LTDA.;ACECO TI LTDA.;503;BRJ718F7B2;7022;WORK HP Z440 XEON SSD 256GB + 1TB SATA 3;8;ACECO TI LTDA.;*;26/06/2022;0;;Envio;1.300,00
7;ACECO TI LTDA.;ACECO TI LTDA.;504;BRJ718F7LP;7022;WORK HP Z440 XEON SSD 256GB + 1TB SATA 3;8;ACECO TI LTDA.;*;26/06/2022;0;;Envio;1.300,00
7;ACECO TI LTDA.;ACECO TI LTDA.;505;BRJ718F78C;7022;WORK HP Z440 XEON SSD 256GB + 1TB SATA 3;8;ACECO TI LTDA.;*;26/06/2022;0;;Envio;1.300,00
